provision_id                           rank  score  determinacy
sfs-2019-32:K4P4                       2460  11.0   vague      
sfs-2026-772:K4P5                      2461  11.0   vague      
sfs-2015-1016:K21P28                   2462  11.0   unmarked   
sfs-2022-260:K5P8                      2463  11.0   vague      
sfs-2016-188:K4P7                      2464  11.0   unmarked   
sfs-2024-710:K6P16                     2465  11.0   unmarked   
sfs-2026-1600:K17P1                    2466  11.0   unmarked   
sfs-2026-1653:K5P3                     2467  11.0   unmarked   
sfs-2016-188:K4P8                      2468  11.0   unmarked   
sfs-2018-1138:K6P2                     2469  11.0   unmarked   
sfs-2026-999:K11P1                     2470  11.0   unmarked   
sfs-2018-1219:K8P5                     2471  11.0   unmarked   
sfs-2023-200:K11P8                     2472  11.0   unmarked   
sfs-2018-1212:K7P3                     2473  11.0   unmarked   
sfs-2015-1016:K4P22a                   2474  11.0   unmarked   
sfs-2023-200:K22P13                    2475  11.0   unmarked   
sfs-2015-315:K4P2                      2476  11.0   unmarked   
sfs-2024-945:K17P2                     2477  11.0   unmarked   
sfs-2026-1011:K8P14                    2478  11.0   unmarked   
sfs-2022-155:K5P2                      2479  11.0   unmarked   
sfs-2022-156:K5P2                      2480  11.0   unmarked   
sfs-2016-1231:P4                       2481  11.0   unmarked   
sfs-2020-1066:P7                       2482  11.0   unmarked   
sfs-2017-630:K4aP3                     2483  11.0   unmarked   
sfs-2022-1568:K8P15                    2484  11.0   unmarked   
sfs-2017-1000:K3P32                    2485  11.0   unmarked   
sfs-2018-1217:K5P1                     2486  11.0   unmarked   
sfs-2015-911:K7P3                      2487  11.0   unmarked   
sfs-2023-340:P4                        2488  11.0   unmarked   
sfs-2023-200:K14P7                     2489  11.0   unmarked   
sfs-2026-1281:K16P2                    2490  11.0   vague      
sfs-2021-1171:K2P7                     2491  11.0   unmarked   
sfs-2023-340:P7                        2492  11.0   unmarked   
sfs-2018-1177:K3P10                    2493  11.0   vague      
sfs-2023-200:K14P36                    2494  11.0   unmarked   
sfs-2022-260:K1P7                      2495  11.0   unmarked   
sfs-2017-30:K16P1                      2496  11.0   unmarked   
sfs-2023-200:K10P60                    2497  11.0   unmarked   
sfs-2018-585:K2P5                      2498  11.0   unmarked   
sfs-2022-482:K7P37                     2499  11.0   unmarked   
sfs-2026-786:K4P6                      2500  11.0   unmarked   
sfs-2023-200:K12P26                    2501  11.0   unmarked   
sfs-2018-90:overgang:2018-90           2502  11.0   unmarked   
sfs-2019-1182:K3P4                     2503  11.0   unmarked   
sfs-2014-1020:P29                      2504  11.0   unmarked   
sfs-2022-156:K11P6                     2505  11.0   unmarked   
sfs-2023-677:P10                       2506  11.0   vague      
sfs-2023-200:K7P48                     2507  11.0   unmarked   
sfs-2016-1147:K3P23                    2508  11.0   unmarked   
sfs-2014-836:P42                       2509  11.0   unmarked   
sfs-2019-742:K12P1                     2510  11.0   unmarked   
sfs-2022-482:K5P39                     2511  11.0   specific   
sfs-2023-200:K10P56                    2512  11.0   unmarked   
sfs-2024-487:P5                        2513  11.0   unmarked   
sfs-2016-1146:K3P21                    2514  11.0   unmarked   
sfs-2024-945:K4P27                     2515  11.0   specific   
sfs-2018-597:K11P6                     2516  11.0   specific   
sfs-2022-700:K3P10:occurrence:2        2517  11.0   specific   
sfs-2016-1067:P14a                     2518  11.0   unmarked   
sfs-2018-672:K8P14                     2519  11.0   specific   
sfs-2019-168:P5                        2520  11.0   unmarked   
sfs-2016-977:overgang:2016-977         2521  11.0   specific   
sfs-2023-875:K5P15                     2522  11.0   unmarked   
sfs-2022-482:K9P1                      2523  11.0   unmarked   
sfs-2016-977:K10P6                     2524  11.0   specific   
sfs-2015-1016:K3P18                    2525  11.0   specific   
sfs-2018-1177:K8P8                     2526  11.0   unmarked   
sfs-2014-447:P2                        2527  11.0   unmarked   
sfs-2017-900:P33                       2528  11.0   unmarked   
sfs-2019-32:K3P3                       2529  11.0   vague      
sfs-2018-672:K16P41                    2530  11.0   unmarked   
sfs-2018-558:P21                       2531  11.0   vague      
sfs-2024-710:K8P3                      2532  11.0   vague      
sfs-2025-1053:K5P4                     2533  11.0   unmarked   
sfs-2014-968:K1aP36                    2534  11.0   specific   
sfs-2015-912:P7                        2535  11.0   vague      
sfs-2017-182:P9                        2536  11.0   vague      
sfs-1982-80:P40                        2537  11.0   specific   
sfs-2026-484:K3P3                      2538  11.0   specific   
sfs-2018-90:P25                        2539  11.0   unmarked   
sfs-2023-875:K7P43                     2540  11.0   unmarked   
sfs-2018-90:P25:occurrence:2           2541  11.0   unmarked   
sfs-2016-1013:P6                       2542  11.0   unmarked   
sfs-2017-447:K3P2                      2543  11.0   specific   
sfs-2019-1182:K9P4                     2544  11.0   unmarked   
sfs-2020-616:P4:occurrence:2           2545  11.0   vague      
sfs-2026-300:P21                       2546  11.0   vague      
sfs-2024-710:K7P12                     2547  11.0   unmarked   
sfs-2022-260:K9P16                     2548  11.0   vague      
sfs-2014-322:P16                       2549  11.0   vague      
sfs-2018-672:K17P33                    2550  11.0   unmarked   
sfs-2020-62:P8b                        2551  11.0   unmarked   
sfs-2018-1219:K2P7                     2552  11.0   vague      
sfs-2023-200:K15P7                     2553  11.0   unmarked   
sfs-2018-1177:K8P5                     2554  11.0   unmarked   
sfs-2026-1653:K1P3                     2555  11.0   vague      
sfs-2015-433:K2P2                      2556  11.0   unmarked   
sfs-2025-1378:P17                      2557  11.0   vague      
sfs-2022-1682:P18                      2558  11.0   vague      
sfs-2023-200:K20P2                     2559  11.0   unmarked   
sfs-1976-580:P39                       2560  11.0   unmarked   
sfs-2025-1053:K6P2                     2561  11.0   unmarked   
sfs-2025-1377:K7P8                     2562  11.0   specific   
sfs-2016-752:P16d                      2563  11.0   specific   
sfs-2018-1699:K4P7                     2564  11.0   specific   
sfs-2019-601:K5P6                      2565  11.0   specific   
sfs-2015-62:K4P4                       2566  11.0   specific   
sfs-2017-452:K2P2                      2567  11.0   unmarked   
sfs-2018-1219:K2P8                     2568  11.0   vague      
sfs-2023-200:K5P15                     2569  11.0   unmarked   
sfs-2017-447:K2P2                      2570  11.0   unmarked   
sfs-2017-496:K2P10                     2571  11.0   specific   
sfs-2018-1219:K2P4                     2572  11.0   vague      
sfs-2015-62:K6P8                       2573  11.0   unmarked   
sfs-2019-742:K10P64                    2574  11.0   specific   
sfs-2019-742:K10P43                    2575  11.0   specific   
sfs-2018-1854:P7                       2576  11.0   specific   
sfs-2015-911:K8P7                      2577  11.0   unmarked   
sfs-2018-90:P2:occurrence:2            2578  11.0   specific   
sfs-1976-580:P38                       2579  11.0   unmarked   
sfs-1982-673:P2                        2580  11.0   unmarked   
sfs-2022-482:K3P6                      2581  11.0   vague      
sfs-2019-742:K10P13                    2582  11.0   specific   
sfs-2024-326:P14                       2583  11.0   specific   
sfs-2014-968:K1aP33                    2584  11.0   specific   
sfs-2014-968:K1aP51                    2585  11.0   specific   
sfs-2016-1024:K1P7:occurrence:2        2586  11.0   specific   
sfs-2020-62:P4a:occurrence:2           2587  11.0   vague      
sfs-2017-630:K8P1                      2588  11.0   vague      
sfs-2018-1138:K16P5                    2589  10.0   specific   
sfs-2023-454:P7                        2590  10.0   unmarked   
sfs-2024-172:P52                       2591  10.0   unmarked   
sfs-2024-506:K10P7                     2592  10.0   unmarked   
sfs-2014-836:P25                       2593  10.0   unmarked   
sfs-2018-585:K4P16                     2594  10.0   unmarked   
sfs-2024-710:K6P3                      2595  10.0   unmarked   
sfs-2015-1016:K4P30                    2596  10.0   unmarked   
sfs-2022-818:K1P7a                     2597  10.0   unmarked   
sfs-2024-506:K5P6                      2598  10.0   unmarked   
sfs-2019-453:P12                       2599  10.0   unmarked   
sfs-2021-516:K2P10                     2600  10.0   unmarked   
sfs-2016-1091:K5P10                    2601  10.0   unmarked   
sfs-2018-585:K4P10                     2602  10.0   unmarked   
sfs-2022-964:K2P6                      2603  10.0   unmarked   
sfs-2016-1013:P36                      2604  10.0   unmarked   
sfs-2023-560:P12                       2605  10.0   unmarked   
sfs-2018-483:P4                        2606  10.0   unmarked   
sfs-2022-482:K7P4                      2607  10.0   unmarked   
sfs-2016-188:K3P9                      2608  10.0   unmarked   
sfs-2026-1281:K19P9                    2609  10.0   unmarked   
sfs-2016-253:K1P2                      2610  10.0   unmarked   
sfs-2017-807:P4                        2611  10.0   unmarked   
sfs-2016-253:K2P9                      2612  10.0   unmarked   
sfs-2018-597:K9P6                      2613  10.0   unmarked   
sfs-2019-1197:overgangP3:occurrence:9  2614  10.0   unmarked   
sfs-2023-730:P8                        2615  10.0   unmarked   
sfs-2016-1108:K9P13                    2616  10.0   unmarked   
sfs-2017-900:P24                       2617  10.0   unmarked   
sfs-2015-1016:K1P8                     2618  10.0   unmarked   
sfs-2023-730:P9                        2619  10.0   unmarked   
sfs-2024-79:K8P9                       2620  10.0   unmarked   
sfs-1977-480:P21                       2621  10.0   unmarked   
sfs-2016-977:K4P1                      2622  10.0   unmarked   
sfs-2024-782:K4P1                      2623  10.0   unmarked   
sfs-2026-408:K13P6                     2624  10.0   unmarked   
sfs-2020-272:P7                        2625  10.0   unmarked   
sfs-2021-579:P17                       2626  10.0   unmarked   
sfs-2016-1147:K8P1                     2627  10.0   unmarked   
sfs-2026-1281:K3P12                    2628  10.0   unmarked   
sfs-2026-1600:K17P3                    2629  10.0   unmarked   
sfs-2017-425:P44                       2630  10.0   unmarked   
sfs-2018-1180:K1P5                     2631  10.0   unmarked   
sfs-2022-700:K2P10                     2632  10.0   unmarked   
sfs-2026-1283:K6P4                     2633  10.0   unmarked   
sfs-2016-1146:K19P18                   2634  10.0   unmarked   
sfs-2016-1146:K5P4                     2635  10.0   unmarked   
sfs-2016-1145:K5P5                     2636  10.0   unmarked   
sfs-2022-700:K4P8                      2637  10.0   unmarked   
sfs-2016-1145:K19P18                   2638  10.0   unmarked   
sfs-2015-485:K2P10                     2639  10.0   unmarked   
sfs-2023-875:K4P25c                    2640  10.0   unmarked   
sfs-2018-597:K7P12                     2641  10.0   unmarked   
sfs-2017-1000:K4P11                    2642  10.0   unmarked   
sfs-2022-1682:P12                      2643  10.0   unmarked   
sfs-2023-200:K10P80                    2644  10.0   unmarked   
sfs-2024-114:K3P9                      2645  10.0   unmarked   
sfs-2016-1147:K5P3                     2646  10.0   unmarked   
sfs-2023-714:K7P20                     2647  10.0   unmarked   
sfs-2026-1283:K8P5                     2648  10.0   unmarked   
sfs-2017-1000:K3P15                    2649  10.0   unmarked   
sfs-2018-1138:K21P18                   2650  10.0   unmarked   
sfs-2018-597:K4P6                      2651  10.0   unmarked   
sfs-2015-96:K4P1                       2652  10.0   unmarked   
sfs-2016-1108:K14aP3                   2653  10.0   unmarked   
sfs-2019-234:K5P20                     2654  10.0   unmarked   
sfs-2022-700:K5P25                     2655  10.0   unmarked   
sfs-1982-80:P12                        2656  10.0   unmarked   
sfs-2023-200:K18P27                    2657  10.0   unmarked   
sfs-2018-672:K6P26                     2658  10.0   unmarked   
sfs-2025-400:K15P1                     2659  10.0   unmarked   
sfs-2026-786:K10P5                     2660  10.0   unmarked   
sfs-2018-1192:K5P2                     2661  10.0   unmarked   
